2024-11-30 15:03:43,432 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007768/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:03:43,432 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007749/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:03:44,656 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007749/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:03:44,656 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007760/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:03:45,455 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007760/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:03:45,455 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007762/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:03:47,985 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007762/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:03:47,986 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007765/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:03:48,734 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007765/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:03:48,734 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007763/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:03:49,468 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007763/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:03:49,468 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007756/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:05,326 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007756/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:05,327 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007755/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:20,886 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007755/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:20,887 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007777/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:24,700 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007777/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:24,700 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007757/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:25,612 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007757/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:25,612 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007764/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:27,002 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007764/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:27,003 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007752/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:28,219 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007752/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:28,219 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007753/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:29,145 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007753/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:29,145 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007769/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:31,399 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007769/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:31,399 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007767/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:32,377 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007767/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:32,377 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007766/1&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:33,386 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000007766/1&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:33,386 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002223/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:35,568 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002223/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:35,568 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002201/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:36,852 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002201/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:36,852 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002199/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:38,088 - INFO - Documentos capturados com sucesso para o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002199/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
2024-11-30 15:04:38,088 - INFO - Acessando o link: https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=000002194/0&thesaurus=JURIDICO&p=true&tp=T&=Ok
